Tweet,label
bitch worry about me more than i worry about myself ,0
good morning   leadership healthcareit socialmedia connector ceo writer ai eq security bigdata growthhacking tech ,0
recording some more fnaf and had to facetime my mum to let her know i was okay after i let out a high pitched scream  horror suchagirl,-1
 it terrible we are going to the local fishchip place in kirribilli ,0
 ea sports technical support team really suprised me  suprised me at how shit they were awful,0
ugh why am i not asleep yet fml i think low key i am afraid i might miss something sleeplessnight sleepy restless,-3
an adviser to the european union top court said hamas and the tamil tigers should be taken off the eu terror listlka,0
 i just want to start all over again ,-1
 now im feeling the ,0
man utd are shambles that was horrific ,0
i have seen the elder watching me during my community hours and i honestly do not have an idea about what my assignment will be ,0
am i the only one with parking sensors who still manages to reverse into things ,0
  unga no talks should be carried out with pakistan now  his mouth stinks of  uriattack,0
that boy so intimidated he go back and say dumb mess like that  lol boy please you know good and well,0
 terrible paul so deserved that win bbfail,0
georgia tech secondary is as soft as a marshmallow ,0
  again profiling does not discourage september 20 2016 1841 edt  trump fail,0
 agree  those latest polls ,0
i polished my nails but can not find the polish remover it look like a 3yr old polished my nails lol ,0
 i think you should do get the fashion police involved ,0
  is not that exactly what they should do what took so long he is more afraid of clintonmafia than congress,0
swear to god do not get a smart meter from your power company 8 months of daft bills 6 visits from british gas  stressed,-1
terrorstatepak we r confirm that navazsharif is post graduate distinction student of university of terrorism he can not spare himself,-2
we indians can hold our heads up high and stay unafraid the unga is wellinformed about pakistan terrorism business and deception,0
mattmilne76 thank you for letting us know  please do not hesitate to contact us in the future if our assistance is needed thank you,0
watched tna for the first time in a long time what the hell happened to the hardyboys impactonpop wwe terrible,0
it was an amazing start to the first fall  day will it be an indiansummer,0
 so i worry about emphasis on keeping family together as a guiding principle due to my own experiences,0
 expected i thought ,0
df not be afraid to take a chance on peace to teach peace to live peacepeace will be the last wordvof history pope john paul ii,0
terrorstatepak pakistan is a terror state,-2
when you wake up scroll through social media and another father was taken from his child  everyday keithlamontscott,0
omg i actually thought she was going to jump bully southpark20 southpark,-2
if monday had a face i would punch it monday  face punch fight joke like firstworldproblems need coffee asap follow,0
 if this ban goes through it will harm so many people disabled veterans people who have chronicpain anxiety iamkratom,-3
     as a fellow up grad i shiver at the shallowness of his arguments,-1
today was horrible and it was only half a day,-3
wah just woke up frm a fucking nightmare,-3
how had matty dawson not scored there ,0
   the pledge would have never have to be made if petulant child postrump did not threaten to run,0
  is not obrien supposed to be some sort of offensive genius awful,0
 i am not sure we like this comparison  usa should emulate israel methods of protecting civilians against terror attacks,-1
qa with n christie  fr  what would peter and dardanella think of us knowing poorthings shy,-1
    imposuture intellectuelle  prjugs intolrance personnalitautoritaire ,0
they will be yo friend shake your hand then kick in yo door thas the way the game go,0
 this show sucks lame awful you even used the same names lol so so bad failed notworth2minutes off air soon,0
 who do i contact about a shocking experience with clear sky holidays booked through you guys customerservicefail dreadful,0
tulsa  police manufacture murder wonder why we carry burners  maxlevelz shake,-1
the moment you bring her to meet your best friend and you are nervous af   thefriendtest,-3
  the problem is that right wing extremist terror groups are not given coverage press not interested,0
 reality in the form of endless tragedies she did not know how to react at first being too frightened to repeat another,-2
can only blame jose ere why would you give rojo another start after sunday  fucking disaster waiting to happen  it did shocking header ,-1
  usa was embarrassing to watch when was the last time you guys won a game horrible joke,0
side chick be trying to fuck u like your going to forget about your wife when your done ,0
no  for mos   shocking leads from the front ,0
 i am not sure what worse that or the use of comic sans on a website or anywhere else  shudder comicsans,0
first college math test tomorrow nervous,-3
ever been really lonely and your phone keeps blowing up but you just can not pick it up and respond to people anxiety recluse  issues,-3
  experience all plays a role in that it education and preparedness not fear,0
 what highlights  i would imagine you will only have 30 seconds of highlights for the whole season so far shocking venkysout,0
we are very busy coding a whole network manager for unity3d based on steamworks networking gamedev indiedev 3amdeadtime  game,0
it not always how you start it how you finish,0
i can not believe this day has not been horrible bless,0
 i think it the daunting fact of the typical offer being those grades even though it been proven not to be the case exactly,0
 evidently  feels above norms show the tax return if you have nothing to fear,0
 first you take the room now you wanna beat me up bully,-1
damnnit gonna be 1400 pts shy on chiefs rewards of getting a post game photo,0
do not think i will hesitate to run you over last time i checked i still had accident forgiveness on my insurance policy,0
just heard what happen at grandad hometown last night such a terrible news  hope everyone okay ,-2
texans played horrible  bad play calling bad protection of the ball bad coaching bad defense bad overall performance texans horrible,0
 it funny how they can be in such a hurry but have plenty of time to stop and threaten people,0
    doubt u have anything to be afraid of as trump has been vilifying minorities  women,0
 i would imagine he would shake them up a tad ,0
  idiots like larry sanders scare us allhow can morons these days rush 2 judge police wo all facts yetfu thugs,-1
 a plus point she will not have to queue for the loos any more plus points nope can not think of any shocking sexism,0
r u scared to present in front of the class severe anxiety whats that r u sad sometimes go get ur depression checked out imediately,-3
 way to go london nice job electing a muslim jihadist for mayor good luck with your future terror attacks sadiqkhan,-1
 i am not on about history or  other people i am on about you i have bullied no one i make three posts and you attack bully,-1
terribledebatequestions madame secretary is not it true that russia is behind all terrorism,0
picoftheday   really   funny picoftheday lol random laugh chair of  funnypics virgin cafe i,0
 i always hesitate to update  at least it no the horrors iphone users endure every few months ,0
    imposuture intellectuelle  prjugs intolrance personnalitautoritaire intimidation,0
 this will haunt my dreams ,-2
bestadvice from a movienight pickup the phone  start dialing no1 will knw a startups product service if thy dnt tell the world,0
im what a 90s tv bully would call a nerd but i would rather shove one thousand nickels into my right earhole than go to new york comic con,0
     using fear to state his views not getting the facts before making a serious statement,0
profit are from 520 per day to 100300 per monthdo not hesitate to contact us for the more results ,0
 pakistan should stop cross border terrorism if they really need solution for kashmirissue  sir india should act,-2
rocklandcounty get to ravis in suffern ny great food new chef terrific atmosphere say  notwitter to server and get free appetizer,0
halloween party coming soon turnt ruint lit firesauce hotsauce mildsauce getsauced champagnedreams scary  kittens,0
 stop the presses  saidproposed something racist shocking,0
at unga pakistan clearly shows the face of cowardliness and blatant lies its time for india to act upon terror,-1
an  kind of drive home from work today nightmare dailyfeels,-2
obamalegacy  weekly riots and terror attacks 400k dead syrians jews fleeing persecution in europe christian genocide in me,-3
hillaryclinton and their followers are nervous of a berniesanders millennials saying yes to a woman potus  jillstein  not warmonger,0
can not believe  ring my parents now when they go tomorrow to say no disabled washing facility for my wheelchair bound dad shocking,-2
can not start a good day without a cup of tea   tea start day goodday,0
it is more shameful to distrust our friends than to be deceived by them,0
someone come to fright world w me,0
ha   got your book after our  ameeting at the starbucks in nola if josh says it terrific i am all in,0
so she goes first she gets her book signed  i can barely take their picture cuz i am shaking ,-2
and it pisses me off more they killed people who surrendered hands up and all if hands visible you should not be fearing for your life,-2
 canada should be a driving force of democracy freedom rights  instead we help dictator misogyny sharia islam  polygamy,-1
am actual stranded at ma dad maself n the fuckin fire alarm went off n a dunno if it just for his gaff or the whole building ,0
val got a little too big for her hiking boots with that bakewell the little terror gbbo,0
 ap did not have a productive week 1 or 1st half against gb and kalil is horrible  d is its strongest asset currently,0
reallyjumanji 2w the rock jack black and kevin  you kidding me wtf thisisaterribleidea horrible,0
i lost my blinders  ,0
  the beak on that woman is almost as shocking as the low iq of her followers,0
partners are willing to walk alongside you without being intimidated by you whoisit part2 relationshift clifemacon,0
 it world be great if the live support was actually helpful nightmare,-1
 in the same speech  however he did mention foreign hand and funding in terrorism in the country  proudofyouprimeminister,0
huns are like a box of coffee revels ,0
 i can not get a better look at her bc i am too shy to make eye contact ,0
loving   talk challenge  map inspiration stayunstoppable,0
my bus was in a car crash i am still shaking a bit this week was an absolute horror and this was the icing on the cake ,-3
